ward,address,assault,injury,burglary,dnsty,owner,elder,single,manag,retail,high,nhmem,commt,detach
íÜâõ,ízín4,1,1,3.144654088,0.003814392,0.449685535,0.147798742,0.619496855,0.052830189,0.059362977,0.531446541,1.654088,0.754716981,0.106918239
íÜâõ,ízín5,0,1,0,0.000966033,0.067692308,0.012307692,0.861538462,0.00310559,0.002166887,0.556923077,1.329231,0.931677019,0
íÜâõ,åéìá1,4,1,0,0.015161787,0.592543276,0.162450067,0.409454061,0.057954545,0.032524153,0.496005326,2.046605,0.80625,0.184420772
íÜâõ,ízín7,0,0,0.900900901,0.01450084,0.522522523,0.214414414,0.507207207,0.04556962,0.007864419,0.557657658,1.847748,0.800843882,0.08018018
íÜâõ,íœ3,0,0,0,0.010860046,0.57028754,0.167731629,0.50798722,0.020378457,0.001110292,0.287539936,1.779553,0.822416303,0.242811502
íÜâõ,ízín6,0,0,0,0.006606464,0.567760342,0.201141227,0.485021398,0.064777328,0.014051694,0.355206847,1.863053,0.740890688,0.268188302
íÜâõ,åéìá3,1,0,1.389532191,0.01810634,0.374710514,0.217230199,0.570634553,0.053377421,0.017762496,0.249652617,1.71422,0.761927256,0.188513201
íÜâõ,åéìá2,1,0,0,0.018482983,0.382911392,0.132911392,0.460443038,0.052821997,0.023907972,0.547468354,1.961234,0.835021708,0.117879747
íÜâõ,åéìá4,0,0,0.58685446,0.01628912,0.568075117,0.193661972,0.44600939,0.036469345,0.005066452,0.419600939,1.953052,0.821881607,0.104460094
íÜâõ,ê∞äC1,0,0,0,0.007590664,0.201785714,0.143452381,0.297619048,0.047874939,0,0.925595238,2.372024,0.838299951,0.002380952
íÜâõ,èüÇ«Ç´1,0,1,0,0.014830116,0.047933884,0.169421488,0.478512397,0.068965517,0.008309768,0.979338843,1.812397,0.781328848,0
íÜâõ,èüÇ«Ç´3,0,0,0,0.017130588,0.413043478,0.117110799,0.399018233,0.033877798,0.004925344,0.398316971,2.049088,0.800967937,0.042776999
íÜâõ,èüÇ«Ç´2,1,0,1.201201201,0.023895116,0.447447447,0.142342342,0.597597598,0.035626536,0.006773871,0.657657658,1.6997,0.771498771,0.067267267
íÜâõ,èüÇ«Ç´5,0,0,0,0.016083435,0.509295775,0.161126761,0.451267606,0.04222341,0.006297457,0.875492958,1.911549,0.834313201,0.004507042
íÜâõ,ê∞äC2,0,0,0,0.001283002,0.857777778,0.222222222,0.342222222,0.044534413,0,0.986666667,2.191111,0.87854251,0
íÜâõ,èüÇ«Ç´4,0,1,0,0.012181007,0.164144354,0.075669383,0.579743888,0.023945268,0.003545113,0.175785797,1.763679,0.785632839,0.066356228
íÜâõ,ê∞äC3,1,0,0,0.005979594,0.11509716,0.19431988,0.373692078,0.043656207,0,0.892376682,1.99701,0.822646658,0
íÜâõ,èüÇ«Ç´6,0,1,0,0.033574063,0.612410987,0.059003052,0.298067141,0.068418014,0,0.92878942,2.226517,0.829965358,0.000678196
íÜâõ,ñLäCí¨,0,0,0,0.004596351,0.352201258,0.095597484,0.452830189,0.023115578,0,0.602515723,2.059119,0.909547739,0
íÜâõ,ê∞äC4,0,1,0,0.000568475,0,0.366197183,0.492957746,0.039473684,0,0.901408451,1.704225,0.763157895,0
íÜâõ,ê∞äC5,0,0,0,0.001952068,0.930904523,0.016331658,0.41080402,0.022794846,0,0.983668342,1.875628,0.880079286,0
ç`,å≥ê‘ç‚2,1,0,0,0.000219407,0.04375,0.0375,0.5375,0,0,0,2.075,0.85026738,0.16875
ç`,ñkê¬éR1,2,1,0,0.005288489,0.026785714,0.358418367,0.352040816,0.016666667,0.005254761,0,2.177296,0.751515152,0.006377551
ç`,å≥ê‘ç‚1,1,0,0,0.001329393,0.672268908,0.159663866,0.495798319,0.208333333,0.01091443,0.470588235,1.789916,0.675,0.100840336
ç`,ê‘ç‚3,8,17,0,0.001191889,0.513513514,0.27027027,0.567567568,0.224137931,0.059905843,0,1.756757,0.379310345,0.351351351
ç`,ê‘ç‚4,1,1,0,0.005980699,0.60816777,0.132450331,0.515452539,0.079051383,0.013618303,0.495584989,1.764901,0.718050066,0.11589404
ç`,ñkê¬éR2,1,0,0,0.00116561,0.690987124,0.266094421,0.52360515,0.185950413,0.023427264,0.154506438,1.896996,0.603305785,0.343347639
ç`,ê‘ç‚7,0,0,2.739726027,0.006700042,0.562557078,0.166210046,0.557077626,0.071055381,0.004992908,0.242922374,1.752511,0.695924765,0.105022831
ç`,ê‘ç‚5,1,3,0,0.002977679,0.185534591,0.172955975,0.405660377,0.07518797,0.009139039,0.493710692,1.955975,0.642857143,0.135220126
ç`,ê‘ç‚8,1,1,0.688705234,0.008242006,0.579889807,0.176997245,0.445592287,0.113953488,0.005352763,0.121212121,1.956612,0.686046512,0.035123967
ç`,ê‘ç‚2,3,2,0,0.007494706,0.388069275,0.102629891,0.639512508,0.126148705,0.021921654,0.601026299,1.568954,0.612364244,0.041051956
ç`,ìÏê¬éR1,3,6,0,0.006973578,0.368948247,0.257929883,0.453255426,0.067932068,0.024314386,0.461602671,1.945743,0.729270729,0.199499165
ç`,ìÏê¬éR2,1,0,0,0.001664304,0.665856622,0.212636695,0.467800729,0.097442144,0.010734055,0.239368165,1.924666,0.65773447,0.187120292
ç`,ê‘ç‚6,1,2,0,0.008040759,0.452445652,0.141983696,0.622282609,0.06993007,0.00541331,0.171195652,1.60394,0.645104895,0.074728261
ç`,ê‘ç‚1,2,0,0,0.001336809,0.25,0.117647059,0.367647059,0.130208333,0.0165725,0.485294118,2.259804,0.520833333,0.107843137
ç`,å’ÉmñÂ1,1,0,0,0.001071514,0.712230216,0.251798561,0.467625899,0.043165468,0.029748002,0.604316547,1.928058,0.539568345,0.172661871
ç`,êºêVã¥1,1,0,0,0.00135635,0.528571429,0.278571429,0.635714286,0.050359712,0.034005631,0.164285714,1.7,0.589928058,0.342857143
ç`,ñkê¬éR3,4,4,0,0.005462447,0.158150852,0.391727494,0.542579075,0.064150943,0.082342074,0.260340633,1.695864,0.647169811,0.081508516
ç`,ìÏê¬éR3,3,0,0,0.004722051,0.52124183,0.241830065,0.468954248,0.078098472,0.093808326,0,1.95915,0.651952462,0.261437908
ç`,ê‘ç‚9,6,2,0,0.006325705,0.292486583,0.127906977,0.713774597,0.103399433,0.055392352,0.355992844,1.431127,0.521246459,0.056350626
ç`,òZñ{ñÿ2,1,1,0,0.005771205,0.1264637,0.039812646,0.913348946,0.022026432,0.003378926,0.711943794,1.138173,0.281938326,0.039812646
ç`,êVã¥2,19,8,0,0.000619462,0.580645161,0.403225806,0.661290323,0.092592593,0.120695116,0.080645161,1.564516,0.555555556,0.338709677
ç`,êºêVã¥2,0,0,0,0.001773865,0.417177914,0.159509202,0.63190184,0.077380952,0.016835398,0.165644172,1.815951,0.511904762,0.306748466
ç`,òZñ{ñÿ1,1,1,0,0.004370436,0.124416796,0.107309487,0.435458787,0.137065637,0.004479187,0.821150855,1.951788,0.694980695,0.00155521
ç`,òZñ{ñÿ3,40,45,1.200480192,0.00433372,0.382953181,0.121248499,0.638655462,0.057052298,0.022672693,0.166866747,1.595438,0.595879556,0.075630252
ç`,ìÏê¬éR4,1,0,0.819000819,0.005878883,0.579033579,0.1998362,0.420966421,0.096804511,0.015961096,0.01965602,2.094185,0.671992481,0.228501229
ç`,å’ÉmñÂ3,0,0,0,0.004484921,0.481415929,0.159292035,0.523893805,0.06864564,0.010295473,0.52920354,1.80531,0.628942486,0.125663717
ç`,òZñ{ñÿ4,9,7,2.380952381,0.004439007,0.44047619,0.133333333,0.326190476,0.073047859,0.033165722,0,2.280952,0.735516373,0.054761905
ç`,êVã¥3,5,0,0,0.001458556,0.804347826,0.315217391,0.336956522,0.087248322,0.01997587,0,2.326087,0.44295302,0.652173913
ç`,òZñ{ñÿ7,7,13,0,0.003340583,0.512847966,0.205567452,0.613490364,0.067885117,0.010644085,0.195931478,1.625268,0.644908616,0.147751606
ç`,ìåêVã¥1,1,3,0,0.002796109,0.886904762,0.150297619,0.375,0.125382263,0.010048516,0.989583333,1.97619,0.70795107,0.004464286
ç`,å’ÉmñÂ4,2,0,0,0.004440502,0.335064935,0.096103896,0.633766234,0.173684211,0.014359545,0.74025974,1.576623,0.797368421,0.007792208
ç`,à§ìÜ1,0,0,0,0.000684567,0.64,0.44,0.24,0,0,0.16,2.24,0.40625,0.52
ç`,êºêVã¥3,0,1,0,0.003308866,0.141361257,0.083769634,0.793193717,0.056338028,0.014907222,0.541884817,1.332461,0.704225352,0.09947644
ç`,êVã¥4,2,0,0,0.002859656,0.50802139,0.22459893,0.588235294,0.090425532,0.021439774,0.465240642,1.796791,0.590425532,0.35828877
ç`,ìÏê¬éR5,1,1,0,0.003765959,0.65,0.206451613,0.390322581,0.135725429,0.156597079,0.175806452,2.083871,0.694227769,0.108064516
ç`,êVã¥5,1,0,0,0.003131665,0.483050847,0.224576271,0.555084746,0.06097561,0.018551135,0.088983051,1.711864,0.670731707,0.36440678
ç`,êºñÉïz2,0,2,1.662510391,0.008335042,0.504571904,0.165419784,0.580216126,0.054726368,0.004545127,0.213632585,1.737323,0.687562189,0.257689111
ç`,ìåêVã¥2,0,0,0,0.001918531,0.289855072,0.152173913,0.797101449,0.047619048,0.011858747,0.507246377,1.34058,0.552380952,0.028985507
ç`,à§ìÜ2,0,0,0,0.00533691,0.297674419,0.060465116,0.427906977,0.096969697,0,0.934883721,1.893023,0.6,0.013953488
ç`,å’ÉmñÂ5,0,0,0,0.001852421,0.585034014,0.238095238,0.367346939,0.102857143,0.017490882,0,2.190476,0.582857143,0.346938776
ç`,ñÉïzë‰1,0,1,0,0.003236906,0.273417722,0.174683544,0.612658228,0.026058632,0.0046382,0.278481013,1.594937,0.654723127,0.172151899
ç`,òZñ{ñÿ5,20,13,0,0.003977294,0.621921182,0.217980296,0.419950739,0.118351064,0.012162095,0.1908867,1.919951,0.71143617,0.035714286
ç`,òZñ{ñÿ6,8,7,0,0.00429574,0.330663616,0.133867277,0.526315789,0.14658926,0.092220779,0.745995423,1.827231,0.63425254,0.027459954
ç`,êVã¥6,0,0,0,0.005364859,0.242494226,0.080831409,0.755196305,0.048101266,0.00967657,0.480369515,1.411085,0.675949367,0.180138568
ç`,êºñÉïz1,6,3,1.358695652,0.007423273,0.317934783,0.142663043,0.630434783,0.051369863,0.023076697,0.260869565,1.675272,0.616438356,0.169836957
ç`,ìÏê¬éR6,0,1,0,0.005088341,0.601265823,0.221518987,0.450949367,0.094827586,0.051463099,0.30221519,1.925633,0.656896552,0.068037975
ç`,é≈åˆâÄ3,0,0,0,0.000609649,0.568181818,0.098484848,0.477272727,0.014285714,0.000655834,0,1.878788,0.714285714,0.053030303
ç`,ñÉïzë‰3,0,0,0,0.009370598,0.533333333,0.133333333,0.588888889,0.055555556,0.006168977,0.269444444,1.677778,0.633986928,0.097222222
ç`,êºñÉïz3,2,3,0,0.006707995,0.563873068,0.153783564,0.460537022,0.081130356,0.00534893,0.266069976,2.045565,0.693710119,0.179007323
ç`,é≈åˆâÄ1,0,1,0,0.001576484,0.434782609,0.191304348,0.704347826,0.073684211,0.007471164,0.434782609,1.486957,0.578947368,0.113043478
ç`,é≈ëÂñÂ1,1,1,0,0.004311402,0.341597796,0.148760331,0.597796143,0.069164265,0.030749917,0.385674931,1.69146,0.639769452,0.140495868
ç`,ïlèºí¨1,1,0,2.610966057,0.008568795,0.223237598,0.101827676,0.592689295,0.056338028,0.017585047,0.503916449,1.718016,0.653521127,0.079634465
ç`,ñÉïzíKåäí¨,0,0,0,0.006688736,0.73880597,0.111940299,0.417910448,0.105263158,0,0,2.179104,0.649122807,0.141791045
ç`,ñÉïzë‰2,0,0,0,0.001528278,0.25,0.068181818,0.738636364,0.052631579,0,0.454545455,1.454545,0.526315789,0.068181818
ç`,é≈åˆâÄ4,0,0,0,0.000246154,0.153846154,0.092307692,0.892307692,0.016393443,0.002552433,0,1.215385,0.770491803,0.123076923
ç`,ñÉïzâiç‚í¨,0,0,0,0.001153549,0.637931034,0.172413793,0.172413793,0.166666667,0,0,2.568966,0.621212121,0.206896552
ç`,êºñÉïz4,0,2,2.590673575,0.006886053,0.56044905,0.126079447,0.470639033,0.093810445,0.007879119,0.215025907,1.989637,0.669245648,0.133851468
ç`,äCä›1,7,4,1.782531194,0.002862825,0.140819964,0.095365419,0.560606061,0.06283857,0.003495607,0.916221034,1.734403,0.700975081,0.000891266
ç`,ìÏê¬éR7,0,1,0,0.007700988,0.763807286,0.158636898,0.378378378,0.138259833,0.020605347,0.278495887,2.13631,0.715137068,0.151586369
ç`,ìåñÉïz1,2,0,0,0.010072939,0.312638581,0.107538803,0.644124169,0.052699229,0.011681036,0.370288248,1.60643,0.606683805,0.135254989
ç`,ìåñÉïz2,1,0,1.996007984,0.010044637,0.389221557,0.134730539,0.586826347,0.050285714,0.022685643,0.095808383,1.745509,0.664,0.205588822
ç`,å≥ñÉïz3,1,1,2.554278416,0.00559934,0.339719029,0.111111111,0.563218391,0.057224607,0.003689987,0.038314176,1.918263,0.659513591,0.155810983
ç`,ìåñÉïz3,1,1,0,0.01034937,0.201793722,0.080717489,0.737668161,0.046583851,0.003944827,0.179372197,1.428251,0.624223602,0.067264574
ç`,ñÉïzè\î‘1,2,6,2.849002849,0.012359349,0.230769231,0.116809117,0.616809117,0.042944785,0.043222508,0.388888889,1.726496,0.685582822,0.041310541
ç`,é≈åˆâÄ2,0,0,0,0.00385463,0.383033419,0.146529563,0.724935733,0.06122449,0.009165894,0.53470437,1.455013,0.591836735,0.05655527
ç`,é≈ëÂñÂ2,1,0,2.688172043,0.005429558,0.553763441,0.177419355,0.580645161,0.070460705,0.019704039,0.169354839,1.715054,0.617886179,0.258064516
ç`,ïlèºí¨2,3,0,0,0.001070996,0.777777778,0.411111111,0.422222222,0.12371134,0.035568958,0.077777778,2.111111,0.515463918,0.377777778
ç`,ñÉïzè\î‘2,3,1,1.325381047,0.022601324,0.377070908,0.106693174,0.667992048,0.049825175,0.07971123,0.32935719,1.516899,0.593531469,0.031809145
ç`,å≥ñÉïz1,0,0,0,0.005721865,0.597426471,0.158088235,0.378676471,0.093360996,0,0.264705882,2.121324,0.591286307,0.075367647
ç`,ìÏñÉïz5,1,0,0,0.003337249,0.6184379,0.158770807,0.400768246,0.169582773,0.003764553,0.156209987,2.133163,0.650067295,0.117797695
ç`,å≥ñÉïz2,0,0,0,0.005121137,0.541322314,0.162534435,0.331955923,0.119448698,0,0.05785124,2.297521,0.660030628,0.191460055
ç`,éOìc1,0,0,0.54377379,0.007977415,0.582925503,0.126155519,0.513866232,0.064777328,0.00383905,0.476889614,1.834693,0.73395026,0.10331702
ç`,ñÉïzè\î‘4,1,1,0,0.012797995,0.574660633,0.176470588,0.597285068,0.037634409,0,0.977375566,1.633484,0.73655914,0.004524887
ç`,é≈3,4,0,0,0.011303547,0.356647399,0.109248555,0.577456647,0.061958694,0.010447614,0.567052023,1.688439,0.696202532,0.102890173
ç`,ñÉïzè\î‘3,0,0,0,0.032438136,0.250915751,0.062271062,0.76007326,0.023952096,0,0.380952381,1.386447,0.694610778,0.015567766
ç`,é≈2,0,0,0,0.008908341,0.418588874,0.107869742,0.595658073,0.045784884,0.010219814,0.473541384,1.716418,0.710755814,0.087516961
ç`,é≈1,1,1,0,0.010696412,0.229619565,0.092391304,0.626358696,0.030206677,0.009170429,0.706521739,1.630435,0.659777424,0.078804348
ç`,é≈âY1,3,1,0,0.002900187,0.260695187,0.056149733,0.745989305,0.03442623,0.008177132,0.578877005,1.421123,0.683606557,0.026737968
ç`,ìÏñÉïz1,1,0,0.534473544,0.011711735,0.436664885,0.116515232,0.587386424,0.069097889,0.004237758,0.251737039,1.696419,0.657069738,0.094601817
ç`,éOìc2,0,1,1.194029851,0.005265312,0.615522388,0.174328358,0.421492537,0.089921545,0.005032695,0.28,1.997015,0.754978877,0.100298507
ç`,äCä›2,0,0,0,0.002458392,0.737463127,0.04719764,0.436578171,0.052941176,0.002393125,0.764011799,1.941003,0.708823529,0.014749263
ç`,ìÏñÉïz3,1,0,1.512859304,0.006840575,0.487897126,0.155824508,0.508320726,0.063505504,0.000393255,0.08623298,1.92587,0.715495343,0.257942511
ç`,ìÏñÉïz4,0,0,0,0.00468718,0.441879637,0.169826876,0.498763397,0.075258702,0.010301749,0.146743611,1.913438,0.650047037,0.118713932
ç`,é≈5,9,7,0,0.008844311,0.17192429,0.300210305,0.598843323,0.034364261,0.025068181,0.536803365,1.579916,0.709965636,0.068874869
ç`,ìÏñÉïz2,0,1,0.652315721,0.010786287,0.238095238,0.079582518,0.697325506,0.048242028,0.004693055,0.41161122,1.519896,0.671300082,0.084801044
ç`,é≈4,0,0,0,0.012032669,0.479295154,0.076651982,0.611453744,0.081223629,0.017662049,0.830837004,1.614097,0.651898734,0.035242291
ç`,éOìc5,0,1,0,0.021261925,0.587751747,0.133168927,0.506781751,0.04845815,0.00528708,0.612823674,1.851212,0.733039648,0.07973695
ç`,éOìc3,2,1,0,0.004320349,0.40306834,0.157601116,0.60111576,0.081664099,0.007730834,0.457461646,1.668061,0.644067797,0.092050209
ç`,éOìc4,0,1,0,0.006486875,0.580706179,0.182849937,0.471626734,0.053547523,0.010536059,0.220680958,1.916772,0.702141901,0.139344262
ç`,îíã‡1,0,0,0.406669378,0.018747565,0.491663278,0.115087434,0.550223668,0.046522132,0.01184779,0.371289142,1.790565,0.726287263,0.096380643
ç`,îíã‡3,1,0,0.527983105,0.01754685,0.365892291,0.121964097,0.589229145,0.040312876,0.012877572,0.0374868,1.74076,0.684717208,0.133051742
ç`,é≈âY3,2,2,0,0.003480783,0.228929385,0.151480638,0.513667426,0.0702836,0.012698118,0.541002278,1.81549,0.726263872,0.036446469
ç`,îíã‡5,0,1,0,0.008197868,0.372670807,0.147826087,0.59378882,0.029677419,0.00441972,0.027329193,1.736646,0.698064516,0.270807453
ç`,é≈âY2,0,0,0,0.012009372,0.48480663,0.116712707,0.504143646,0.052173913,0.007771258,0.660911602,1.786602,0.750724638,0.011049724
ç`,äCä›3,2,1,0,0.003124498,0.098016336,0.078179697,0.665110852,0.02513587,0.000608858,0.774795799,1.53909,0.675271739,0.008168028
ç`,çÇó÷1,0,0,0,0.013147441,0.510234352,0.174132305,0.490655592,0.058784235,0.013615461,0.512310887,1.879264,0.713760855,0.10204687
ç`,îíã‡6,1,0,0.868809731,0.0094187,0.560382276,0.207645526,0.424847958,0.078830824,0.008060312,0.092962641,1.977411,0.741364039,0.326672459
ç`,îíã‡4,0,0,0,0.004098755,0.611727417,0.174326466,0.431061807,0.11589404,0,0.038034865,2.019017,0.740066225,0.153724247
ç`,é≈âY4,2,2,0,0.014327661,0.497109827,0.079590929,0.417815325,0.049025487,0.00430658,0.914776938,2.004743,0.757421289,0.002519638
ç`,îíã‡2,1,0,0,0.006134511,0.696296296,0.121693122,0.457142857,0.083023544,0,0.343915344,1.954497,0.714993804,0.098412698
ç`,îíã‡ë‰5,1,0,1.326259947,0.00212295,0.458885942,0.187002653,0.472148541,0.088365243,0.005597381,0.051724138,1.932361,0.717231222,0.133952255
ç`,îíã‡ë‰4,0,0,0,0.005691356,0.414736842,0.116842105,0.503157895,0.041575492,0.007824117,0.256842105,1.925263,0.771334792,0.290526316
ç`,çÇó÷2,2,2,0,0.009268859,0.512179279,0.185774602,0.524196168,0.056697378,0.004097082,0.221825268,1.813901,0.734231042,0.085092563
ç`,îíã‡ë‰1,0,0,0,0.003095481,0.665198238,0.18061674,0.376651982,0.153846154,0.002277292,0.363436123,2.185022,0.815384615,0.167400881
ç`,ç`ìÏ2,1,6,0,0.001714311,0.736292428,0.08181027,0.45691906,0.092709271,0.006033657,0.826805918,1.844212,0.725472547,0.009573542
ç`,îíã‡ë‰3,0,0,0.617283951,0.010183504,0.64382716,0.185185185,0.390123457,0.085211268,0.019254366,0.352469136,2.138889,0.736619718,0.158024691
ç`,ç`ìÏ1,1,0,0,0.000558005,0.014423077,0.206730769,0.447115385,0.043243243,0.001392329,0.985576923,1.923077,0.686486486,0.009615385
ç`,ë‰èÍ1,2,1,0,0.004930076,0,0.085872576,0.274792244,0.042283298,0.064907663,0.919113573,2.412742,0.70243129,0
ç`,îíã‡ë‰2,2,0,0.900090009,0.007251523,0.598559856,0.163816382,0.483348335,0.09056244,0.004954011,0.156615662,1.952295,0.788369876,0.334833483
ç`,ç`ìÏ3,1,0,0.336587008,0.014729483,0.550656345,0.086502861,0.352406597,0.041520281,0.001403044,0.928643554,2.138337,0.763015011,0
ç`,çÇó÷3,30,24,0.54200542,0.004248779,0.540379404,0.157181572,0.501897019,0.080618443,0.022466714,0.248780488,1.870461,0.770844837,0.155555556
ç`,ç`ìÏ5,1,0,0,0.000647676,0.429553265,0.041237113,0.659793814,0.017241379,0.000520812,0.429553265,1.608247,0.796551724,0.017182131
ç`,ç`ìÏ4,0,1,0,0.011691813,0.673709964,0.162811388,0.348309609,0.042813456,0.004727695,0.891903915,2.117438,0.777632154,0.00044484
ç`,ë‰èÍ2,2,1,0,0.002067774,0.912854031,0.041394336,0.368191721,0.090909091,0.007942236,0.989106754,2.058824,0.712121212,0
ç`,çÇó÷4,0,3,0.603500302,0.005167298,0.601689801,0.207000604,0.424260712,0.144,0.009542505,0.191913096,1.976463,0.780307692,0.127942064
êVèh,êºóéçá4,1,0,0.935453695,0.006935195,0.423760524,0.167446211,0.514499532,0.052230686,0.002582046,0.06080449,1.901777,0.729053319,0.362956034
êVèh,êºóéçá3,1,0,1.173020528,0.009243818,0.370674487,0.171260997,0.570087977,0.056590258,0.013879281,0.024046921,1.797654,0.751432665,0.260997067
êVèh,êºóéçá2,2,0,0.435350457,0.012630748,0.347409665,0.156726165,0.577274706,0.022407504,0.010293757,0.033521985,1.784066,0.737884315,0.205050065
êVèh,êºóéçá1,1,1,0,0.011120148,0.290885303,0.148713476,0.577409507,0.033279656,0.003351078,0,1.790231,0.72517445,0.211949411
êVèh,â∫óéçá3,0,1,2.820306205,0.011338298,0.441579371,0.155116841,0.566478646,0.080232558,0.020223468,0.147461724,1.774376,0.844186047,0.215551974
êVèh,íÜóéçá3,0,0,0.911577028,0.012543802,0.422515953,0.149042844,0.54603464,0.031152648,0.017963822,0.07657247,1.841386,0.72741433,0.252962625
êVèh,íÜóéçá2,0,0,2.829426031,0.01156419,0.382780922,0.141067098,0.607922393,0.043765903,0.002767179,0.050121261,1.728779,0.776081425,0.180274859
êVèh,â∫óéçá4,0,0,3.629032258,0.01094769,0.393951613,0.160080645,0.59233871,0.0599022,0.013097499,0.028629032,1.768952,0.837408313,0.243145161
êVèh,íÜóéçá4,0,0,0.581057525,0.008579468,0.304474143,0.143521209,0.576990122,0.035667964,0.002806647,0,1.837304,0.722438392,0.305636258
êVèh,â∫óéçá2,0,0,0.561482313,0.007683401,0.393037619,0.155530601,0.567658619,0.063180828,0.001540131,0.296462661,1.793375,0.841684822,0.147108366
êVèh,íÜà‰2,0,1,1.969796454,0.007931461,0.447143795,0.204202232,0.530531845,0.060897436,0.001728986,0,1.883782,0.739583333,0.425476034
êVèh,íÜóéçá1,2,0,0.478011472,0.015525357,0.293499044,0.137667304,0.641969407,0.038709677,0.017291627,0.030114723,1.632409,0.75125448,0.114722753
êVèh,â∫óéçá1,0,1,0,0.011958669,0.204645323,0.120527307,0.702448211,0.022222222,0.004046279,0.168863779,1.494664,0.709090909,0.037037037
êVèh,è„óéçá2,3,1,1.558603491,0.016967943,0.230673317,0.136845387,0.677057357,0.025936599,0.015693231,0.057668329,1.557357,0.722931247,0.153990025
êVèh,è„óéçá1,0,1,0,0.013031088,0.342857143,0.152276295,0.586499215,0.03253012,0.003121733,0.186185243,1.70675,0.723293173,0.094191523
êVèh,íÜà‰1,1,0,0,0.016557597,0.232649842,0.157728707,0.733438486,0.022959184,0.003564845,0.049684543,1.432965,0.677295918,0.165615142
